"CWNS_ID","FACILITY_ID","STATE_CODE","INFRASTRUCTURE_TYPE","POPULATION_TYPE","RES_POP_PER_UNIT","RES_NUM_OF_UNIT_2022","RES_NUM_OF_UNIT_2042","RESIDENTIAL_POP_2022","RESIDENTIAL_POP_2042","NONRES_POP_PER_UNIT","NONRES_NUM_OF_UNIT_2022","NONRES_NUM_OF_UNIT_2042","NONRESIDENTIAL_POP_2022","NONRESIDENTIAL_POP_2042"
"13000000393",3607593,GA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.6,0,12940,0,33644,2.69,,,,
"13000000413",3607639,GA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.6,109889,109889,285711.4,285711.4,2.69,,,,
"38000000028",3608307,ND,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.33,446,446,1039.18,1039.18,,,,,
"38000000035",3608314,ND,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.6,1117,1327,2904.2,3450.2,,,,,
"38000000036",3608315,ND,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.17,321,426,696.57,924.42,,,,,
"38000000040",3608319,ND,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.3,2791,2811,6419.3,6465.3,,,,,
"38000000042",3608321,ND,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.21,455,550,1005.55,1215.5,,,,,
"38000000049",3608328,ND,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,3.1,1794,2574,5561.4,7979.4,,,,,
"38000000055",3608334,ND,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,501,616,1252.5,1540,,,,,
"38000000067",3608346,ND,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.48,2212,2507,5485.76,6217.36,,,,,
"19000000109",3608261,IA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.52,504,1022,1270.08,2575.44,,,,,
"19000000101",3608253,IA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.52,564,1144,1421.28,2882.88,,,,,
"19000000099",3608251,IA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.52,572,1161,1441.44,2925.72,,,,,
"19000000097",3608249,IA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.52,596,1210,1501.92,3049.2,,,,,
"19000000080",3608232,IA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.52,837,1698,2109.24,4278.96,,,,,
"19000000078",3608230,IA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.52,846,1717,2131.92,4326.84,,,,,
"19000000071",3608223,IA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.52,955,1938,2406.6,4883.76,,,,,
"19000000068",3608220,IA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.52,972,1922,2449.44,4843.44,,,,,
"19000000064",3608216,IA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.52,1040,2111,2620.8,5319.72,,,,,
"19000000063",3608215,IA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.52,1090,2211,2746.8,5571.72,,,,,
"45000000115",3608913,SC,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.53,0,5513,0,13947.89,,,,,
"41000000176",3610802,OR,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.4,6590,6641,15816,15938.4,2.5,,,,
"33000601010",3610906,NH,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.44,10666,11866,26025.04,28953.04,2.44,,,,
"41000000183",3611037,OR,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.6,48100,48102,125060,125065.2,2.5,,,,
"40000000026",3611115,OK,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.57,5257,23749,13510.49,61034.93,2.57,,,,
"37000000127",3611179,NC,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.29,10292,12748,23568.68,29192.92,2.52,,,,
"27005006001",1148321,MN,Decentralized Wastewater Treatment,Clustered Systems,2.49,,1473,,3667.77,,,,,
"40000000031",3611338,OK,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.52,8963,30664,22586.76,77273.28,2.52,,,,
"25000059003",3611876,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,445,445,1210.4,1210.4,2.51,,,,
"25000013003",3611887,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,1617,1617,4398.24,4398.24,2.72,,,,
"33000011003",3612019,NH,Decentralized Wastewater Treatment,Clustered Systems,2.44,209,209,509.96,509.96,2.44,,,,
"25000187003",3611894,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,707,707,1923.04,1923.04,2.72,,,,
"25000030003",3611935,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,67,67,182.24,182.24,2.72,,,,
"37000000192",3612168,NC,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.3,52891,59207,121649.3,136176.1,2.52,,,,
"37000000199",3612176,NC,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.52,10836,11812,27306.72,29766.24,2.52,,,,
"06000000266",3611390,CA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.52,130806,137110,329631.12,345517.2,,,,,
"09001540001",1071960,CT,Decentralized Wastewater Treatment,Clustered Systems,2.5,2748,5616,6870,14040,,,,,
"41000000168",3610777,OR,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.4,4648,4848,11155.2,11635.2,2.5,,,,
"49000000041",3611490,UT,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,3.01,22876,39109,68856.76,117718.09,,,,,
"06000000271",3611395,CA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.52,17764,18472,44765.28,46549.44,,,,,
"37000000217",3612263,NC,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.46,45652,48300,112303.92,118818,2.52,,,,
"35000000149",3612303,NM,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.58,472,672,1217.76,1733.76,,,,,
"35000000155",3612309,NM,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.65,3837,4785,10168.05,12680.25,,,,,
"09000200002",3602325,CT,Decentralized Wastewater Treatment,Clustered Systems,2.5,1553,1792,3882.5,4480,,,,,
"09000250002",3605141,CT,Decentralized Wastewater Treatment,Clustered Systems,2.5,4630,4869,11575,12172.5,,,,,
"50000200104",3605117,VT,Decentralized Wastewater Treatment,Clustered Systems,2.28,0,104,0,237.12,2.28,0,300,0,684
"37000000227",3612368,NC,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.76,36472,46792,100662.72,129145.92,2.52,,,,
"37000000230",3612372,NC,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.4,7130,7560,17112,18144,2.52,,,,
"37000000234",3612386,NC,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.33,20089,23449,46807.37,54636.17,2.52,,,,
"33000030004",3612415,NH,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.44,0,0,0,0,2.44,272,272,663.68,663.68
"09000000030",3604731,CT,Decentralized Wastewater Treatment,Clustered Systems,2.5,63,302,157.5,755,,,,,
"50000000024",3608821,VT,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.28,1429,1572,3258.12,3584.16,2.28,,,,
"06000000274",3611398,CA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.52,7220,10333,18194.4,26039.16,,,,,
"37000000256",3612570,NC,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.52,9863,12663,24854.76,31910.76,2.52,,,,
"37000000262",3612604,NC,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.56,43844,47904,112240.64,122634.24,2.52,,,,
"37000000264",3612606,NC,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.73,39382,46022,107512.86,125640.06,2.52,,,,
"37000000273",3612623,NC,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.53,7425,8917,18785.25,22560.01,2.52,,,,
"55000000261",3612957,WI,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.38,3110,3906,7401.8,9296.28,2.38,,,,
"55000000265",3612971,WI,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.38,15110,17410,35961.8,41435.8,2.38,,,,
"27000000067",3609061,MN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.48,13201,15081,32738.48,37400.88,2.48,,,,
"27000000062",3609056,MN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.48,5289,6069,13116.72,15051.12,2.48,,,,
"27000000055",3609049,MN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.48,40027,46567,99266.96,115486.16,2.48,,,,
"27000000048",3609042,MN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.48,25579,30179,63435.92,74843.92,2.48,,,,
"06000000284",3611408,CA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.52,2192,2820,5523.84,7106.4,,,,,
"55000000281",3613046,WI,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.38,1633,1869,3886.54,4448.22,2.38,,,,
"55000000291",3613068,WI,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.38,2198,2634,5231.24,6268.92,2.38,,,,
"55000000292",3613070,WI,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.38,8086,9546,19244.68,22719.48,2.38,,,,
"55000000298",3613078,WI,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.38,11014,12222,26213.32,29088.36,2.38,,,,
"55000000299",3613079,WI,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.38,5843,6707,13906.34,15962.66,2.38,,,,
"55000000305",3613085,WI,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.38,7247,8163,17247.86,19427.94,2.38,,,,
"55000000306",3613086,WI,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.38,13086,14482,31144.68,34467.16,2.38,,,,
"55000000307",3613087,WI,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.38,3317,3921,7894.46,9331.98,2.38,,,,
"55000000309",3613090,WI,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.38,10810,12486,25727.8,29716.68,2.38,,,,
"55000000317",3613130,WI,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.38,7683,9463,18285.54,22521.94,2.38,,,,
"55000000318",3613131,WI,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.38,21991,25419,52338.58,60497.22,2.38,,,,
"55000000320",3613137,WI,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.38,11552,13500,27493.76,32130,2.38,,,,
"50000000114",3613111,VT,Decentralized Wastewater Treatment,Clustered Systems,2.37,54,54,127.98,127.98,2.28,0,0,0,0
"04000000166",3613774,AZ,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.44,2330,2330,5685.2,5685.2,2.44,,,,
"05000000102",3613793,AR,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.64,3135,3139,8276.4,8286.96,,,,,
"48000000444",3613907,TX,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.52,7372,8722,18577.44,21979.44,2.84,,,,
"39000000283",3613906,OH,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.4,30000,30000,72000,72000,2.4,,,,
"48000000456",3613936,TX,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.84,461,461,1309.24,1309.24,2.84,,,,
"48000000474",3613958,TX,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.84,110,110,312.4,312.4,2.84,,,,
"48000000477",3613961,TX,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.52,407,487,1025.64,1227.24,2.84,,,,
"48000000481",3613965,TX,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.52,989,1433,2492.28,3611.16,2.84,,,,
"48000000496",3614056,TX,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.52,2830,5868,7131.6,14787.36,2.84,,,,
"48000000499",3614060,TX,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.52,429,515,1081.08,1297.8,2.84,,,,
"48000000502",3614063,TX,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.52,1542,2070,3885.84,5216.4,2.84,,,,
"48000000506",3614067,TX,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.52,2121,8169,5344.92,20585.88,2.84,,,,
"48000000507",3614068,TX,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.52,89,259,224.28,652.68,2.84,,,,
"48000000531",3614096,TX,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.52,2767,4195,6972.84,10571.4,2.84,,,,
"01000000200",3614306,AL,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,3,119,594,357,1782,2.52,,,,
"23000110002",3605342,ME,Decentralized Wastewater Treatment,Clustered Systems,2.25,20,20,45,45,,,,,
"56000004011",3606296,WY,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.23,1473,1473,3284.79,3284.79,,,,,
"09000090002",3603506,CT,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.67,4004,4004,10690.68,10690.68,,,,,
"09000970002",3603507,CT,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.67,8259,8259,22051.53,22051.53,,,,,
"09001110002",3603508,CT,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.51,1128,1128,2831.28,2831.28,,,,,
"25000168002",3603521,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,1208,1208,3285.76,3285.76,,,,,
"25000235002",3603522,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,2157,2157,5867.04,5867.04,,,,,
"25000281002",3603523,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,3942,3942,10722.24,10722.24,,,,,
"25000384002",3603524,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,2059,2059,5600.48,5600.48,,,,,
"25000257002",3604459,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,2805,2805,7629.6,7629.6,,,,,
"27000000014",3604467,MN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.46,367,367,902.82,902.82,,,,,
"08000050002",3604479,CO,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.52,242,242,609.84,609.84,,,,,
"09001620002",3604483,CT,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.51,757,757,1900.07,1900.07,,,,,
"25000022002",3604492,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,34,34,92.48,92.48,,,,,
"50000200104",3605117,VT,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.36,104,0,245.44,0,2.36,100,0,236,0
"24070065004",3605122,MD,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.62,4792,4792,12555.04,12555.04,,,,,
"09000880002",3605142,CT,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,4232,4232,10580,10580,,,,,
"09000920002",3605143,CT,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,1065,1272,2662.5,3180,,,,,
"34000000020",3605145,NJ,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.92,1680,1680,4905.6,4905.6,,,,,
"34000000020",3605145,NJ,Decentralized Wastewater Treatment,Clustered Systems,2.92,531,531,1550.52,1550.52,,,,,
"25000271002",3606005,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,1700,1700,4624,4624,,,,,
"31000660002",3603246,NE,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.37,46,46,109.02,109.02,,,,,
"25000078002",3605160,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,73,73,198.56,198.56,,,,,
"25000190002",3605161,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,2419,2419,6579.68,6579.68,,,,,
"36003075002",3606108,NY,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.86,327,327,935.22,935.22,,,,,
"09000590002",3603321,CT,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.48,1424,1424,3531.52,3531.52,,,,,
"09000000026",3603322,CT,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,3218,3355,8045,8387.5,,,,,
"09001530002",3603324,CT,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.51,2418,2418,6069.18,6069.18,,,,,
"60000000002",3603365,AS,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.59,1352,1352,3501.68,3501.68,,,,,
"48002040002",3604278,TX,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.48,89,0,220.72,0,,,,,
"09000020002",3604328,CT,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,680,680,1700,1700,,,,,
"24070033002",3606134,MD,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.62,26960,26960,70635.2,70635.2,,,,,
"09000790002",3606156,CT,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,1014,1159,2535,2897.5,,,,,
"25000083002",3604340,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,2752,2752,7485.44,7485.44,,,,,
"25000123002",3604341,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,4809,4809,13080.48,13080.48,,,,,
"16000007003",3604364,ID,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,3.2,159,159,508.8,508.8,,,,,
"16000216002",3604365,ID,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,1.8,85,85,153,153,2.35,40,40,94,94
"25000259002",3605286,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,5024,5024,13665.28,13665.28,2.72,125,125,340,340
"25001090002",3605306,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,492,492,1338.24,1338.24,,,,,
"09000770002",3605308,CT,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.48,4524,4524,11219.52,11219.52,,,,,
"36000000146",3603450,NY,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.39,692,692,1653.88,1653.88,,,,,
"53002440003",3603477,WA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.52,84953,84953,214081.56,214081.56,,,,,
"25000138002",3603479,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,2981,2981,8108.32,8108.32,,,,,
"05000151002",3601926,AR,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.33,382,382,890.06,890.06,,,,,
"47000270001",1166013,TN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,746,746,1894.84,1894.84,,,,,
"25000198002",3602204,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,2346,2346,6381.12,6381.12,,,,,
"25000248002",3602205,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,5653,5653,15376.16,15376.16,,,,,
"18000008037",417924,IN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,4220,4933,10550,12332.5,,,,,
"48001333002",436916,TX,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.52,33414,34942,84203.28,88053.84,,,,,
"25000001001",1092307,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,3025,3025,8228,8228,,,,,
"12000700002",3500140,FL,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.46,4698,4698,11557.08,11557.08,,,,,
