"CWNS_ID","FACILITY_ID","STATE_CODE","INFRASTRUCTURE_TYPE","FACILITY_TYPE","POPULATION_TYPE","TOTAL_RES_POPULATION_2022","TOTAL_RES_POPULATION_2042","CURRENT_EFFLUENT_TREATMENT_LEVEL","FUTURE_EFFLUENT_TREATMENT_LEVEL","PART_OF_SEWERSHED","NO_DISCHARGE_PERCENTAGE_2022","NO_DISCHARGE_PERCENTAGE_2042","NO_DISCHARGE_POPULATION_2022","NO_DISCHARGE_POPULATION_2042","LOCATION_TYPE","LATITUDE","LONGITUDE","DATUM","ADDRESS","ADDRESS_2","CITY_ID","CITY","ZIP_CODE","COUNTY_FIPS","COUNTY_NAME"
"42007486002",1197221,PA,Wastewater,Treatment Plant,Receiving Collection,5112,5112,Advanced,Advanced,,,,,,Point,"40.221",-75.0749,NAD83,"1980 DEER RUN DR",,22310,Jamison,"18929","42017",Bucks
"42007494004",1197237,PA,Wastewater,Treatment Plant,Receiving Collection,11301,11301,Advanced,Advanced,,,,,,Point,"40.1533",-75.2015,NAD83,"1275 ALMSHOUSE RD.",,23240,Warrington,"18976","42017",Bucks
"42007501001",1197246,PA,Wastewater,Treatment Plant,Receiving Collection,5564,5564,Advanced,Advanced,,,,,,Point,"41.0542",-80.0503,NAD83,"114 CRESTVIEW DR",,23033,Slippery Rock,"16057","42019",Butler
"42007502001",1227249,PA,Wastewater,Treatment Plant,Receiving Collection,225,225,Advanced,Advanced,,,,,,Point,"41.0255",-79.7168,NAD83,RTE 268,,22797,Petrolia,"16050","42019",Butler
"42007505100",1197249,PA,Wastewater,Treatment Plant,Receiving Collection,2607,2607,Advanced,Advanced,,,,,,Point,"40.9462",-79.7387,NAD83,"PO BOX 35, 200 FENELLTON RD",,21813,Chicora,"16025","42019",Butler
"42007505300",1197251,PA,Wastewater,Treatment Plant,Receiving Collection,293,293,Advanced,Advanced,,,,,,Point,"41.0025",-79.8903,NAD83,SR 138  N WASHINGTON RD,,23284,West Sunbury,"16061","42019",Butler
"42007507001",1197253,PA,Wastewater,Treatment Plant,Receiving Collection,1373,1373,Advanced,Advanced,,,,,,Point,"41.2737",-78.4897,NAD83,REDWOOD RD,,23258,Weedville,"15868","42047",Elk
"42007507100",1197254,PA,Wastewater,Treatment Plant,Receiving Collection,412,412,Advanced,Advanced,,,,,,Point,"41.811",-79.6922,NAD83,GRADE ROAD,,23062,Spartansburg,"16434","42039",Crawford
"42007508100",1197256,PA,Wastewater,Treatment Plant,Receiving Collection,409,409,Secondary,Secondary,,,,,,Point,"41.5559",-80.3868,NAD83,"5530 MAIN ST",,22215,Hartstown,"16131","42039",Crawford
"42007509001",1197257,PA,Wastewater,Treatment Plant,Receiving Collection,1219,1219,Secondary,Secondary,,,,,,Point,"40.9781",-79.6212,NAD83,"300 VERNER ST",,21986,East Brady,"16028-5531","42031",Clarion
"42007513001",1197264,PA,Wastewater,Treatment Plant,Receiving Collection,664,664,Advanced,Advanced,,,,,,Point,"41.7342",-78.9517,NAD83,STATE HIGHWAY 6 WEST,,22471,Ludlow,"16333",,Mckean
"42007514100",1197266,PA,Wastewater,Treatment Plant,Receiving Collection,483,483,Secondary,Secondary,,,,,,Point,"41.7106",-78.6009,NAD83,"664 DEWEY AVE",,22226,Hazel Hurst,"16733",,Mckean
"42007516100",1197269,PA,Wastewater,Treatment Plant,Receiving Collection,909,909,Advanced,Advanced,,,,,,Point,"40.9699",-80.4483,NAD83,"169 TERRACE DR",,22674,New Castle,"16102","42073",Lawrence
"42007517100",1197271,PA,Wastewater,Treatment Plant,Receiving Collection,2296,2296,Advanced,Advanced,,,,,,Point,"41.9358",-78.5126,NAD83,"1005 MAIN ST",,21970,Duke Center,"16729-9515",,Mckean
"42007523001",1197275,PA,Wastewater,Treatment Plant,Receiving Collection,2559,2559,Advanced,Advanced,,,,,,Point,"40.2259",-76.8594,NAD83,"55 FAIRVIEW ROAD",,22676,New Cumberland,"17070","42041",Cumberland
"42007527001",3104793,PA,Wastewater,Treatment Plant,Receiving Collection,920,920,Advanced,Advanced,,,,,,Point,"40.6892",-77.1025,NAD83,VILLAGE OF RICHFIELD STP,RR2 BOX 35,22896,Richfield,"17086","42067",Juniata
"42007528001",3107028,PA,Wastewater,Treatment Plant,Receiving Collection,296,296,Secondary,Secondary,,,,,,Point,"40.3748",-77.5992,NAD83,NORTH SIDE RT. 75 S.,,22003,East Waterford,"17035","42067",Juniata
"42007559001",1197285,PA,Wastewater,Treatment Plant,Receiving Collection,1761,1761,Secondary,Secondary,Y,,,,,Point,"40.8069",-76.2333,NAD83,"190 Pennsylvania Ave",,,,"17976",,
"42007562001",1197288,PA,Wastewater,Treatment Plant,Receiving Collection,1362,1362,Secondary,Secondary,,,,,,Point,"39.7326",-79.9035,NAD83,MAIN ST,,22829,Point Marion,"15474","42051",Fayette
"42007563001",1197297,PA,Wastewater,Treatment Plant,Receiving Collection,976,976,Secondary,Secondary,,,,,,Point,"40.4823",-79.4503,NAD83,WATER ST,,22960,Saltsburg,"15681","42063",Indiana
"42007563003",1197299,PA,Wastewater,Treatment Plant,Receiving Collection,613,613,Advanced,Advanced,,,,,,Point,"40.8406",-78.8689,NAD83,"893 ROWLEY CEMETERY RD",,22295,Indiana,"15701","42063",Indiana
"42007563006",1197302,PA,Wastewater,Treatment Plant,Receiving Collection,424,424,Secondary,Secondary,,,,,,Point,"40.6784",-79.1889,NAD83,"5955 RT 403 N",,22229,Heilwood,"15745","42063",Indiana
"42007563012",1197308,PA,Wastewater,Treatment Plant,Receiving Collection,0,0,Secondary,Secondary,,,,,,Point,"40.3733",-79.3917,NAD83,ISELIN STP,"501 RED ST",,,"15761",,
"42007564002",1197310,PA,Wastewater,Treatment Plant,Receiving Collection,407,407,Advanced,Advanced,,,,,,Point,"40.6784",-79.1889,NAD83,CREEKSIDE STP,"1560 HIGHWAY NORTH RT 954",21889,Creekside,"15721","42063",Indiana
"42007564007",1197315,PA,Wastewater,Treatment Plant,Receiving Collection,700,700,Secondary,Secondary,,,,,,Point,"40.539",-79.2831,NAD83,"105 CUNKLEMAN RD",,22341,Kent,"15752","42063",Indiana
"42007568001",1197321,PA,Wastewater,Treatment Plant,Receiving Collection,359,359,Advanced,Advanced,,,,,,Point,"41.9968",-80.1465,NAD83,WEST RD,,22537,Mc Kean,"16426-1422","42049",Erie
"42007569001",1197323,PA,Wastewater,Treatment Plant,Receiving Collection,872,872,Advanced,Advanced,,,,,,Point,"40.858",-76.23,NAD83,SPRING ST,,22906,Ringtown,"17967-0202","42107",Schuylkill
"42007569070",1197330,PA,Wastewater,Treatment Plant,Receiving Collection,2376,2376,Advanced,Advanced,Y,,,,,Point,"40.8422",-79.919,NAD83,"100 LITMAN RD",,21753,Butler,"16001-3256","42019",Butler
"42007569080",1197331,PA,Wastewater,Treatment Plant,Receiving Collection,3883,3883,Secondary,Secondary,Y,,,,,Point,"40.6676",-76.2794,NAD83,RAILROAD AVE,,22455,Llewellyn,"17944","42107",Schuylkill
"42007569090",1227252,PA,Wastewater,Treatment Plant,Receiving Collection,0,0,Secondary,Secondary,,,,,,Point,"40.5797",-76.0267,NAD83,Boro Hall,,22835,Port Clinton,"19549","42107",Schuylkill
"42007572001",1227253,PA,Wastewater,Treatment Plant,Receiving Collection,1924,1924,Advanced,Advanced,,,,,,Point,"41.3429",-75.5174,NAD83,OFF ABERDEEN RD,,22625,Moscow,"18444","42069",Lackawanna
"42007573001",1197333,PA,Wastewater,Treatment Plant,Receiving Collection,2223,2223,Advanced,Advanced,Y,,,,,Point,"41.3751",-75.546,NAD83,MAIN ST,ELMHURST TWP LACKAWANNA,22026,Elmhurst,"18416-0204","42069",Lackawanna
"42007575001",1197336,PA,Wastewater,Treatment Plant,Receiving Collection,1238,1238,Advanced,Advanced,Y,,,,,Point,"41.342",-75.5974,NAD83,GREEN RUN RD,P O BOX 1100,22625,Moscow,"18444","42069",Lackawanna
"42007576001",1197337,PA,Wastewater,Treatment Plant,Receiving Collection,1774,1774,Advanced,Advanced,,,,,,Point,"41.3283",-75.5122,NAD83,ROUTE 435,,22625,Moscow,"18444","42069",Lackawanna
"42007579001",1197339,PA,Wastewater,Treatment Plant,Receiving Collection,924,924,Advanced,Advanced,,,,,,Point,"41.6009",-75.1435,NAD83,STATE ROUTE 652,,21636,Beach Lake,"18405","42127",Wayne
"42007580001",1197340,PA,Wastewater,Treatment Plant,Receiving Collection,1021,1021,Advanced,Advanced,,,,,,Point,"40.1584",-78.255,NAD83,MUNICIPAL LOOP,P.O. BOX 57,21929,Defiance,"16633","42009",Bedford
"42007587001",1197345,PA,Wastewater,Treatment Plant,Receiving Collection,102,102,Secondary,Secondary,,,,,,Point,"40.1606",-78.5936,NAD83,CHESTNUT RIDGE & DUNNING CK RD,,21579,Alum Bank,"15521-0043","42009",Bedford
"42007590001",1197348,PA,Wastewater,Treatment Plant,Receiving Collection,159,159,Secondary,Secondary,,,,,,Point,"40.049",-77.9632,NAD83,N SINOQUIPE RD,,22097,Fort Littleton,"17229","42057",Fulton
"42007594001",1197352,PA,Wastewater,Treatment Plant,Receiving Collection,0,0,Secondary,Secondary,,,,,,,,,,,,,,,,
"42007597001",1197355,PA,Wastewater,Treatment Plant,Receiving Collection,878,878,Secondary,Secondary,,,,,,Point,"40.5306",-75.7867,NAD83,KRUMSVILLE RD,,22364,Kutztown,"19530-","42011",Berks
"42007599001",1197357,PA,Wastewater,Treatment Plant,Receiving Collection,3262,3262,Secondary,Secondary,,,,,,Point,"40.1596",-75.8773,NAD83,RT 10 N,,22619,Morgantown,"19543","42011",Berks
"42007600004",3517536,PA,Wastewater,Treatment Plant,Receiving Collection,613,613,Secondary,Secondary,,,,,,Point,"41.7086",-78.3953,NAD83,"3853 W VALLEY RD",,23035,Smethport,"16749-3153",,Mckean
"42007603001",3108688,PA,Wastewater,Treatment Plant,Receiving Collection,2742,2742,Secondary,Secondary,,,,,,Point,"39.897",-76.8056,NAD83,JOSEPH RD,,22699,New Salem,"17360","42051",Fayette
"42007702001",369802,PA,Wastewater,Treatment Plant,Receiving Collection,429,429,Secondary,Secondary,,,,,,Point,"40.5745",-75.8858,NAD83,INT. OLD RT 22 & I78,,22427,Lenhartsville,"19534","42011",Berks
"42007704001",369974,PA,Wastewater,Treatment Plant,Receiving Collection,0,0,Secondary,Secondary,,,,,,Point,,,NAD83,WICKHAVEN HOLLOW RD,,23085,Star Junction,"15483","42051",Fayette
"42007710001",372081,PA,Wastewater,Treatment Plant,Receiving Collection,0,497,Secondary,Secondary,Y,,,,,Point,,,NAD83,STUTZMAN RD  SR 1001,,22994,Shanksville,"15560-0058","42111",Somerset
"42007711001",372937,PA,Wastewater,Treatment Plant,Receiving Collection,313,313,Secondary,Secondary,,,,,,Point,"41.7224",-79.5435,NAD83,"154 WOOD ST",,22170,Grand Valley,"16420","42123",Warren
"42007714001",3515198,PA,Wastewater,Treatment Plant,Receiving Collection,153,153,Secondary,Secondary,,,,,,Point,"39.7512",-78.18,NAD83,RT 484 E,,23235,Warfordsburg,"17267","42057",Fulton
"42008001200",3525376,PA,Wastewater,Treatment Plant,Receiving Collection,1310,1310,Advanced,Advanced,Y,,,,,Point,"40.6168",-76.0608,NAD83,RTE 895,,,,"17922",,
"42008001202",3525378,PA,Wastewater,Treatment Plant,Receiving Collection,8175,8175,Secondary,Secondary,,,,,,Point,"41.4281",-75.353,NAD83,ROUTE 590,,,,"18436",,
"46000562001",1179408,SD,Wastewater,Treatment Plant,Receiving Collection,4355,4355,Secondary,Secondary,,,,,,,,,,,,,,,,
"46000563001",1179409,SD,Wastewater,Treatment Plant,Receiving Collection,128,128,Secondary,Secondary,,,,,,Point,"43.6122",-96.5706,NAD83,"26019 JACKSON AVEMINNEHAHA CTY","NW 1/4, SEC 26, T102N, R48W",,,"57005",,
"46000567001",1179412,SD,Wastewater,Treatment Plant,Receiving Collection,145,145,Secondary,Secondary,,,,,,,,,,,,,,,,
"46000568001",1179413,SD,Wastewater,Treatment Plant,Receiving Collection,0,0,Secondary,Secondary,,,,,,,,,,,,,,,,
"46000569001",1237190,SD,Wastewater,Treatment Plant,Receiving Collection,196,196,Secondary,Secondary,,,,,,,,,,,,,,,,
"46000580001",1179415,SD,Wastewater,Treatment Plant,Receiving Collection,1087,1087,Secondary,Secondary,,,,,,Point,"43.4514",-103.2711,NAD83,CUSTER STATE PARK. CUSTER CNTY,"SW 1/4, SEC 30, T3S, R6E",23984,Custer,"57730","46033",Custer
"46000580003",1179417,SD,Wastewater,Treatment Plant,Receiving Collection,138,138,Secondary,Secondary,,,,,,,,,,,,,,,,
"46000580004",1179418,SD,Wastewater,Treatment Plant,Receiving Collection,1113,1113,Secondary,Secondary,,,,,,Point,"43.7478",-103.3642,NAD83,"13329 US HWY 16A","1/10 MILE WEST OF WILDLIFE LOOP ROAD",23984,Custer,"57730","46033",Custer
"46000580005",1179419,SD,Wastewater,Treatment Plant,Receiving Collection,1113,1113,Advanced,Advanced,,,,,,Point,"43.8369",-103.5709,NAD83,"13329 US HWY 16A","7 MILES NORTH OF CUSTER",23984,Custer,"57730","46033",Custer
"46000880101",1179420,SD,Wastewater,Treatment Plant,Receiving Collection,489,489,Secondary,Secondary,,,,,,,,,,,,,,,,
"46000880201",1179421,SD,Wastewater,Treatment Plant,Receiving Collection,0,0,Secondary,Secondary,,,,,,,,,,,,,,,,
"46000880301",1179422,SD,Wastewater,Treatment Plant,Receiving Collection,110,110,Secondary,Secondary,,,,,,,,,,,,,,,,
"46000884001",1179423,SD,Wastewater,Treatment Plant,Receiving Collection,0,0,Secondary,Secondary,,,,,,,,,,,,,,,,
"46000911001",1179427,SD,Wastewater,Treatment Plant,Receiving Collection,0,0,Secondary,Secondary,,,,,,,,,,,,,,,,
"06005036001",1175557,CA,Wastewater,Treatment Plant,Receiving Collection,550,550,Primary,Primary,,,,,,Point,"36.65",-120.2528,NAD83,James Road,,,,"93668",,
"45000250001",1157142,SC,Wastewater,Treatment Plant,Receiving Collection,59133,59133,Advanced,Advanced,,,,,,Point,"33.3772",-79.3147,NAD83,"126 RIDGE RD",,23655,Georgetown,"29442","45043",Georgetown
"45000253001",1157146,SC,Wastewater,Treatment Plant,Receiving Collection,996,996,Secondary,Secondary,,,,,,Point,"33.6458",-81.3703,NAD83,"151 WOODSHORE DR",,23886,Wagener,"29164","45003",Aiken
"45000254001",1157147,SC,Wastewater,Treatment Plant,Receiving Collection,7449,7449,Secondary,Secondary,,,,,,Point,"33.6078",-80.5211,NAD83,P O Box 424,,23838,Santee,"29142","45075",Orangeburg
"45000255001",1157148,SC,Wastewater,Treatment Plant,Receiving Collection,16823,16823,Secondary,Secondary,,,,,,Point,"33.4369",-80.8544,NAD83,"369 GULBRANDSEN DR",,23787,Orangeburg,"29115","45075",Orangeburg
"45000256001",1238535,SC,Wastewater,Treatment Plant,Receiving Collection,553,553,Advanced,Advanced,,,,,,Point,"33.4389",-81.1297,NAD83,"710 WINCHESTER AVE",,23783,Norway,"29113","45075",Orangeburg
"45000259001",1157151,SC,Wastewater,Treatment Plant,Receiving Collection,16602,16602,Secondary,Secondary,,,,,,Point,"33.1803",-79.9783,NAD83,APPROX 400 FT S OF DENNIS BLVD,,23756,Moncks Corner,"29461","45015",Berkeley
"45000261005",1157154,SC,Wastewater,Treatment Plant,Receiving Collection,18816,18816,Secondary,Secondary,,,,,,Point,"34.7814",-82.5344,NAD83,"2321 OLD PENDLETON RD",,23623,Easley,"29642","45077",Pickens
"45000262001",1157156,SC,Wastewater,Treatment Plant,Receiving Collection,19922,19922,Advanced,Advanced,,,,,,Point,"34.4851",-82.0003,NAD83,COMMISSION DR RD 467,,23721,Laurens,"29360","45059",Laurens
"45000267002",1157164,SC,Wastewater,Treatment Plant,Receiving Collection,69728,69728,Advanced,Advanced,,,,,,Point,"34.9306",-82.185,NAD83,"650 GILLIAM RD",,23671,Greer,"29651","45045",Greenville
"45000269001",1157166,SC,Wastewater,Treatment Plant,Receiving Collection,1439,1439,Secondary,Secondary,,,,,,Point,"33.8414",-80.6278,NAD83,OFF US HWY 601 @ WATEREE RIVER,,23624,Eastover,"29569","45079",Richland
"45000272006",1157174,SC,Wastewater,Treatment Plant,Receiving Collection,22800,22800,Advanced,Advanced,,,,,,Point,"35.074",-81.6031,NAD83,"100 MARIETTA ST",,23651,Gaffney,"29342","45021",Cherokee
"45000276003",1157181,SC,Wastewater,Treatment Plant,Receiving Collection,18605,18605,Secondary,Secondary,,,,,,Point,"33.4917",-79.1333,NAD83,"456 CLEARWATER DR",,23795,Pawleys Island,"29585","45043",Georgetown
"45000276007",1157184,SC,Wastewater,Treatment Plant,Receiving Collection,443,443,Secondary,Secondary,,,,,,Point,"33.2361",-79.4211,NAD83,GCW&SD-PO DWR E,,23655,Georgetown,"29442","45043",Georgetown
"45000277002",1157188,SC,Wastewater,Treatment Plant,Receiving Collection,1151,1151,Advanced,Advanced,,,,,,Point,"34.7461",-82.8603,NAD83,"214 Popular Mt. Road",,23576,Central,"29630","45077",Pickens
"45000283001",1157193,SC,Wastewater,Treatment Plant,Receiving Collection,4409,4409,Advanced,Advanced,,,,,,Point,"32.7867",-79.795,NAD83,ISLE OF PALMS W&S-POB 528,,23694,Isle Of Palms,"29451","45019",Charleston
"45000287001",1157194,SC,Wastewater,Treatment Plant,Receiving Collection,3763,3763,Secondary,Secondary,,,,,,Point,"32.7592",-79.8508,NAD83,SULLIVANS ISLAND-PO BOX 427,,,,"29482",,
"45000293001",1157197,SC,Wastewater,Treatment Plant,Receiving Collection,7887,7887,Secondary,Secondary,,,,,,Point,"34.1711",-81.3092,NAD83,NEAR WATEREE CRK & I-26,,23577,Chapin,"29036","45063",Lexington
"45000298001",1157200,SC,Wastewater,Treatment Plant,Receiving Collection,141670,141670,Secondary,Secondary,Y,,,,,Point,"32.8294",-79.9456,NAD83,"1000 HERBERT ST",,,,"29406",,
"45000606002",1157216,SC,Wastewater,Treatment Plant,Receiving Collection,55340,55340,Secondary,Secondary,Y,,,,,Point,"34.9414",-81.8592,NAD83,"2736 ",Coutry Club Road,23855,Spartanburg,"29302","45083",Spartanburg
"45000606003",1157217,SC,Wastewater,Treatment Plant,Receiving Collection,102948,102948,Advanced,Advanced,Y,,,,,Point,"34.9144",-81.9044,NAD83,"1450 SOUTHPORT RD",,23855,Spartanburg,"29306","45083",Spartanburg
"45000606101",1157218,SC,Wastewater,Treatment Plant,Receiving Collection,7379,7379,Secondary,Secondary,,,,,,Point,"34.8367",-81.9737,NAD83,"6351 HWY 221",,23823,Roebuck,"29376","45083",Spartanburg
"45000608003",3067650,SC,Wastewater,Treatment Plant,Receiving Collection,7194,7194,Advanced,Advanced,,,,,,Point,"33.8181",-81.7747,NAD83,SERTOMA DR,,23704,Johnston,"29832","45037",Edgefield
"45000608006",1157228,SC,Wastewater,Treatment Plant,Receiving Collection,3874,3874,Advanced,Advanced,,,,,,Point,"33.7919",-81.9408,NAD83,"577 BROOKS ST",,23625,Edgefield,"29824","45037",Edgefield
"45000612001",1157234,SC,Wastewater,Treatment Plant,Receiving Collection,146656,157056,Secondary,Secondary,Y,,,,,Point,"33.4697",-81.9136,NAD83,"70 PSA RD ; HWY 125 S",,23544,Beech Island,"29842","45003",Aiken
"45000614024",1157245,SC,Wastewater,Treatment Plant,Receiving Collection,15379,15379,Secondary,Secondary,,,,,,Point,"34.6825",-82.4258,NAD83,"250 OWENS RD",,23801,Piedmont,"29673","45045",Greenville
"45000614031",3201993,SC,Wastewater,Treatment Plant,Receiving Collection,5534,5534,Secondary,Secondary,Y,,,,,Point,"34.8467",-82.4831,NAD83,"305A Oba Road",,23668,Greenville,"29607","45045",Greenville
"45000614033",3201408,SC,Wastewater,Treatment Plant,Receiving Collection,38876,38876,Secondary,Secondary,Y,,,,,Point,"34.7528",-82.3211,NAD83,"561 mauldin road",,23668,Greenville,"29607","45045",Greenville
"45000620002",1157262,SC,Wastewater,Treatment Plant,Receiving Collection,55340,55340,Advanced,Advanced,,,,,,Point,"34.2064",-82.0653,NAD83,"1 MI OFF SR #100 (EMERALD RD)",,23670,Greenwood,"29648","45047",Greenwood
"45000620004",1157264,SC,Wastewater,Treatment Plant,Receiving Collection,11634,11634,Advanced,Advanced,,,,,,Point,"34.1933",-82.1583,NAD83,JOE BERNAT DR,,23670,Greenwood,"29646","45047",Greenwood
"45000704001",1157270,SC,Wastewater,Treatment Plant,Receiving Collection,48364,48364,Advanced,Advanced,,,,,,Point,"34.6463",-82.9923,NAD83,"623 RETURN CHURCH RD",,23844,Seneca,"29678-1531","45073",Oconee
"45008001001",1157271,SC,Wastewater,Treatment Plant,Receiving Collection,120,120,Secondary,Secondary,,,,,,Point,"34.9167",-82.7333,NAD83,"165 SCOUT HUT RD",,23776,Norris,"29667","45077",Pickens
"45009005001",1157277,SC,Wastewater,Treatment Plant,Receiving Collection,2767,2767,Advanced,Advanced,,,,,,Point,"33.9967",-79.565,NAD83,EVANS RD,,23791,Pamplico,"29583","45041",Florence
"45009016001",1157279,SC,Wastewater,Treatment Plant,Receiving Collection,20531,20531,Advanced,Advanced,,,,,,Point,"33.6611",-79.8319,NAD83,"100 NELSON BLVD",,23708,Kingstree,"29556","45089",Williamsburg
"45009020002",1157281,SC,Wastewater,Treatment Plant,Receiving Collection,3080,3080,Secondary,Secondary,,,,,,Point,"34.908",-81.9175,NAD83,"501 OLD DIRT RD",,23855,Spartanburg,"29304","45083",Spartanburg
"45009022001",1157283,SC,Wastewater,Treatment Plant,Receiving Collection,39845,39845,Advanced,Advanced,,,,,,Point,"32.2325",-80.7097,NAD83,"21 OAK PARK DR",,,,"29926",,
"45011272006",3046508,SC,Wastewater,Treatment Plant,Receiving Collection,18484,18484,Secondary,Advanced,,,,,,Point,"34.1308",-81.1358,NAD83,"1183 SHADYWOOD LN",,23692,Irmo,"29063","45079",Richland
"45041007201",376174,SC,Wastewater,Treatment Plant,Receiving Collection,5523,5523,Secondary,Advanced,,,,,,Point,"32.3961",-80.6775,NAD83,"3B Godfrey Place",,23555,Bluffton,"29910","45013",Beaufort
"46000000031",442187,SD,Wastewater,Treatment Plant,Receiving Collection,412,412,Secondary,Secondary,,,,,,,,,,,,,,,,
"46000000104",3535116,SD,Wastewater,Treatment Plant,Receiving Collection,274,274,Secondary,Secondary,,,,,,Point,"43.5226",-96.9549,NAD83,"26545 E. SHORE PLACE",,24042,Hartford,"57003","46099",Minnehaha
"46000000110",3535496,SD,Wastewater,Treatment Plant,Receiving Collection,0,0,Secondary,Advanced,,,,,,Point,"44.104",-103.002,NAD83,"14 St. Joseph Street, Suite 200",,24174,Rapid City,"57701","46103",Pennington
"46000001001",1179110,SD,Wastewater,Treatment Plant,Receiving Collection,3645,3645,Secondary,Secondary,,,,,,Point,"43.3919",-99.862,NAD83,PO BOX 691,"1/2 MILE NORTH OF THE CITY",24267,Winner,"57580","46123",Tripp
"46000002001",1179111,SD,Wastewater,Treatment Plant,Receiving Collection,4051,4051,Secondary,Secondary,,,,,,Point,"45.5226",-100.4135,NAD83,"114 1ST. AVE. EAST",,24122,Mobridge,"57601","46129",Walworth
"46000004001",1237147,SD,Wastewater,Treatment Plant,Receiving Collection,4456,4456,Secondary,Secondary,,,,,,Point,"43.4201",-103.4618,NAD83,"1200 S. 4TH ST.",SOUTHEAST SIDE OF THE CITY,24056,Hot Springs,"57747","46047",Fall River
"46000007001",1237148,SD,Wastewater,Treatment Plant,Receiving Collection,13480,13480,Advanced,Advanced,,,,,,Point,"44.3611",-98.1468,NAD83,PO BOX 1369,,24064,Huron,"57350","46005",Beadle
"46000008001",1179115,SD,Wastewater,Treatment Plant,Receiving Collection,2010,2010,Secondary,Secondary,,,,,,Point,"43.0979",-96.7815,NAD83,"101 N 3RD ST",LINCOLN COUNTY,23934,Beresford,"57004-1741","46127",Union
"46000009001",1179116,SD,Wastewater,Treatment Plant,Receiving Collection,1052,1052,Secondary,Secondary,,,,,,Point,"43.1405",-97.6945,NAD83,PO BOX 316,,24197,Scotland,"57059","46009",Bon Homme
"46000011001",1179118,SD,Wastewater,Treatment Plant,Receiving Collection,4712,4712,Secondary,Secondary,,,,,,Point,"44.6964",-103.8414,NAD83,"511 SIXTH AVE.","1 1/2 MILES NORTH OF THE CITY",23932,Belle Fourche,"57717","46019",Butte
"46000012001",1237149,SD,Wastewater,Treatment Plant,Receiving Collection,595,595,Secondary,Secondary,,,,,,Point,"43.9337",-103.5573,NAD83,PO BOX 395,"1130 SMOKEY DRIVE",24052,Hill City,"57745-0395","46103",Pennington
"46000015001",1179121,SD,Wastewater,Treatment Plant,Receiving Collection,887,887,Secondary,Secondary,,,,,,Point,"43.5922",-97.3224,NAD83,PO BOX 67,"3/4 MI W OF THE CITY",23958,Canistota,"57012-0067",,Mccook
"46000017001",1179123,SD,Wastewater,Treatment Plant,Receiving Collection,1004,1004,Secondary,Secondary,,,,,,Point,"43.7035",-96.515,NAD83,PO BOX 370,"1/4 MI W OF CITY",24027,Garretson,"57030","46099",Minnehaha
"46000018001",1237150,SD,Wastewater,Treatment Plant,Receiving Collection,3851,3851,Secondary,Secondary,,,,,,Point,"43.5991",-96.5987,NAD83,PO BOX 95,NW OF CTY,23943,Brandon,"57005-0095","46099",Minnehaha
"46000019001",1179124,SD,Wastewater,Treatment Plant,Receiving Collection,837,837,Secondary,Advanced,,,,,,Point,"43.7402",-98.9272,NAD83,PO BOX 16,ABOUT 1 MILE EAST OF CITY,24078,Kimball,"57355","46015",Brule
"46000020001",1179125,SD,Wastewater,Treatment Plant,Receiving Collection,848,848,Secondary,Secondary,,,,,,,,,,,,,,,,
"46000022001",1179127,SD,Wastewater,Treatment Plant,Receiving Collection,3514,3514,Secondary,Secondary,,,,,,Point,"43.2966",-96.5611,NAD83,"210 N. DAKOTA ST.","3/4 MILE EAST OF THE CITY",23960,Canton,"57013","46083",Lincoln
"46000024001",1179129,SD,Wastewater,Treatment Plant,Receiving Collection,647,647,Secondary,Secondary,,,,,,Point,"43.5735",-100.7557,NAD83,PO BOX 102,"1/4 MILE NORTHWEST OF CITY",24261,White River,"57579","46095",Mellette
"46000025001",1179130,SD,Wastewater,Treatment Plant,Receiving Collection,891,891,Secondary,Secondary,,,,,,Point,"43.5832",-96.4814,NAD83,PO BOX 118,"1/4 MILE NORTHWEST OF CITY",24232,Valley Springs,"57068","46099",Minnehaha
"46000026001",1237151,SD,Wastewater,Treatment Plant,Receiving Collection,1404,1404,Secondary,Secondary,,,,,,Point,"44.8793",-97.7253,NAD83,"120 COMMERICAL ST.",,23973,Clark,"57225","46025",Clark
"46000027001",1179131,SD,Wastewater,Treatment Plant,Receiving Collection,1355,1355,Secondary,Secondary,,,,,,Point,"44.7497",-96.6718,NAD83,PO BOX 107,,23974,Clear Lake,"57226-0107","46039",Deuel
"46000028001",1179132,SD,Wastewater,Treatment Plant,Receiving Collection,301,301,Secondary,Secondary,,,,,,Point,"43.9834",-97.9402,NAD83,PO BOX 104,"2 1/2 MILES SOUTHWEST OF CITY",23922,Artesian,"57314-0104","46111",Sanborn
"46000031001",1179135,SD,Wastewater,Treatment Plant,Receiving Collection,1003,1003,Secondary,Secondary,,,,,,Point,"43.3041",-103.8078,NAD83,PO BOX A,"1/2 MILE EAST OF CITY",23998,Edgemont,"57735","46047",Fall River
"46000033001",1179137,SD,Wastewater,Treatment Plant,Receiving Collection,1848,1848,Secondary,Secondary,,,,,,Point,"42.6799",-96.7014,NAD83,"106 W PLEASANT ST; PO BOX 280","1 MI SW OF CITY",24000,Elk Point,"57025","46127",Union
"46000035001",1179139,SD,Wastewater,Treatment Plant,Receiving Collection,943,943,Secondary,Secondary,,,,,,Point,,,NAD83,PO BOX 655,"1 MILE SW OF CITY",24008,Eureka,"57437",,Mcpherson
